"level" "taxa" "taxashort" "hex" "R" "G" "B"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae].Tepidimicrobium" "Tepidimicrobium" "#954FC1" "0.586206896551724" "0.310344827586207" "0.758620689655172"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae].Tissierella_Soehngenia" "Tissierella_Soehngenia" "#FF7B7B" "1" "0.482758620689655" "0.482758620689655"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae].WAL_1855D" "WAL_1855D" "#D39E84" "0.827586206896552" "0.620689655172414" "0.517241379310345"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae].ph2" "ph2" "#DCFFFF" "0.862068965517241" "1" "1"
"6" "Bacteria.Firmicutes.Clostridia.SHA-98.." "" "#00DC9E" "0" "0.862068965517241" "0.620689655172414"
"6" "Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales Family III. Incertae Sedis.Thermovenabulum" "Thermovenabulum" "#1AC16A" "0.103448275862069" "0.758620689655172" "0.413793103448276"
"6" "Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae." "" "#0900B0" "0.0344827586206897" "0" "0.689655172413793"
"6" "Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Catenibacterium" "Catenibacterium" "#7B0035" "0.482758620689655" "0" "0.206896551724138"
"6" "Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Coprobacillus" "Coprobacillus" "#003E9E" "0" "0.241379310344828" "0.620689655172414"
"6" "Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.Holdemania" "Holdemania" "#097261" "0.0344827586206897" "0.448275862068966" "0.379310344827586"
"6" "Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.[Eubacterium]" "[Eubacterium]" "#232346" "0.137931034482759" "0.137931034482759" "0.275862068965517"
"6" "Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.cc_115" "cc_115" "#9EB035" "0.620689655172414" "0.689655172413793" "0.206896551724138"
"6" "Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium" "Fusobacterium" "#FF002C" "1" "0" "0.172413793103448"
"6" "Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Leptotrichiaceae." "" "#583E58" "0.344827586206897" "0.241379310344828" "0.344827586206897"
"6" "Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Leptotrichia" "Leptotrichia" "#FF1A7B" "1" "0.103448275862069" "0.482758620689655"
"6" "Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Sneathia" "Sneathia" "#FF58D3" "1" "0.344827586206897" "0.827586206896552"
"6" "Bacteria.Gemmatimonadetes.Gemm-3..." "" "#E5584F" "0.896551724137931" "0.344827586206897" "0.310344827586207"
"6" "Bacteria.Gemmatimonadetes.Gemm-5..." "" "#00D3D3" "0" "0.827586206896552" "0.827586206896552"
"6" "Bacteria.Gemmatimonadetes.Gemmatimonadetes..." "" "#C1001A" "0.758620689655172" "0" "0.103448275862069"
"6" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Ellin5290.." "" "#B0E546" "0.689655172413793" "0.896551724137931" "0.275862068965517"
"6" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Gemmatimonadales.." "" "#3E6158" "0.241379310344828" "0.379310344827586" "0.344827586206897"
"6" "Bacteria.Lentisphaerae.[Lentisphaeria].Victivallales.Victivallaceae." "" "#A76A4F" "0.655172413793103" "0.413793103448276" "0.310344827586207"
"6" "Bacteria.Nitrospirae.Nitrospira.Nitrospirales.Nitrospiraceae." "" "#9E7B95" "0.620689655172414" "0.482758620689655" "0.586206896551724"
"6" "Bacteria.Planctomycetes.028H05-P-BN-P5..." "" "#C1ED95" "0.758620689655172" "0.931034482758621" "0.586206896551724"
"6" "Bacteria.Planctomycetes.Phycisphaerae.Phycisphaerales.." "" "#7BB03E" "0.482758620689655" "0.689655172413793" "0.241379310344828"
"6" "Bacteria.Planctomycetes.Phycisphaerae.WD2101.." "" "#462CDC" "0.275862068965517" "0.172413793103448" "0.862068965517241"
"6" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae." "" "#E53EFF" "0.896551724137931" "0.241379310344828" "1"
"6" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Gemmataceae.Gemmata" "Gemmata" "#F6728D" "0.96551724137931" "0.448275862068966" "0.551724137931034"
"6" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales.Isosphaeraceae." "" "#DC12B0" "0.862068965517241" "0.0689655172413793" "0.689655172413793"
"6" "Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae." "" "#D36100" "0.827586206896552" "0.379310344827586" "0"
"6" "Bacteria.Planctomycetes.Planctomycetia.Pirellulales.Pirellulaceae.Pirellula" "Pirellula" "#FF35A7" "1" "0.206896551724138" "0.655172413793103"
"6" "Bacteria.Planctomycetes.Planctomycetia.Planctomycetales.Planctomycetaceae.Planctomyces" "Planctomyces" "#124646" "0.0689655172413793" "0.275862068965517" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria..." "" "#B9EDD3" "0.724137931034483" "0.931034482758621" "0.827586206896552"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.BD7-3.." "" "#723595" "0.448275862068966" "0.206896551724138" "0.586206896551724"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae." "" "#D3728D" "0.827586206896552" "0.448275862068966" "0.551724137931034"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Asticcacaulis" "Asticcacaulis" "#009EC1" "0" "0.620689655172414" "0.758620689655172"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas" "Brevundimonas" "#4F6AE5" "0.310344827586207" "0.413793103448276" "0.896551724137931"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Caulobacter" "Caulobacter" "#61C1A7" "0.379310344827586" "0.758620689655172" "0.655172413793103"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Mycoplana" "Mycoplana" "#4F4672" "0.310344827586207" "0.275862068965517" "0.448275862068966"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Phenylobacterium" "Phenylobacterium" "#8DE509" "0.551724137931034" "0.896551724137931" "0.0344827586206897"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Ellin329.." "" "#DC3584" "0.862068965517241" "0.206896551724138" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.RF32.." "" "#231A6A" "0.137931034482759" "0.103448275862069" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Other.Other" "Rhizobiales;Other;Other" "#D39EF6" "0.827586206896552" "0.620689655172414" "0.96551724137931"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.." "" "#468DD3" "0.275862068965517" "0.551724137931034" "0.827586206896552"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae.Other" "Aurantimonadaceae;Other" "#00586A" "0" "0.344827586206897" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae." "" "#957B4F" "0.586206896551724" "0.482758620689655" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Beijerinckiaceae." "" "#847261" "0.517241379310345" "0.448275862068966" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Beijerinckiaceae.Chelatococcus" "Chelatococcus" "#D3E54F" "0.827586206896552" "0.896551724137931" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Bradyrhizobiaceae.Other" "Bradyrhizobiaceae;Other" "#6AC146" "0.413793103448276" "0.758620689655172" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Bradyrhizobiaceae." "" "#FFA7FF" "1" "0.655172413793103" "1"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Bradyrhizobiaceae.Balneimonas" "Balneimonas" "#DC9E6A" "0.862068965517241" "0.620689655172414" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Bradyrhizobiaceae.Bradyrhizobium" "Bradyrhizobium" "#230012" "0.137931034482759" "0" "0.0689655172413793"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Brucellaceae.Ochrobactrum" "Ochrobactrum" "#D36A46" "0.827586206896552" "0.413793103448276" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae." "" "#95E595" "0.586206896551724" "0.896551724137931" "0.586206896551724"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Devosia" "Devosia" "#121200" "0.0689655172413793" "0.0689655172413793" "0"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Hyphomicrobium" "Hyphomicrobium" "#7BA79E" "0.482758620689655" "0.655172413793103" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Parvibaculum" "Parvibaculum" "#9E588D" "0.620689655172414" "0.344827586206897" "0.551724137931034"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Pedomicrobium" "Pedomicrobium" "#8D6172" "0.551724137931034" "0.379310344827586" "0.448275862068966"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Rhodoplanes" "Rhodoplanes" "#FF9584" "1" "0.586206896551724" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylobacteriaceae." "" "#46353E" "0.275862068965517" "0.206896551724138" "0.241379310344828"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylobacteriaceae.Methylobacterium" "Methylobacterium" "#4F849E" "0.310344827586207" "0.517241379310345" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae.Other" "Methylocystaceae;Other" "#090095" "0.0344827586206897" "0" "0.586206896551724"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae." "" "#2C3E00" "0.172413793103448" "0.241379310344828" "0"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Other" "Phyllobacteriaceae;Other" "#8D1258" "0.551724137931034" "0.0689655172413793" "0.344827586206897"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae." "" "#356A23" "0.206896551724138" "0.413793103448276" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Mesorhizobium" "Mesorhizobium" "#CAB9B0" "0.793103448275862" "0.724137931034483" "0.689655172413793"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Phyllobacterium" "Phyllobacterium" "#6A4FF6" "0.413793103448276" "0.310344827586207" "0.96551724137931"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Other" "Rhizobiaceae;Other" "#95FFE5" "0.586206896551724" "1" "0.896551724137931"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae." "" "#4F2323" "0.310344827586207" "0.137931034482759" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Agrobacterium" "Agrobacterium" "#090046" "0.0344827586206897" "0" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhodobiaceae.Afifella" "Afifella" "#352300" "0.206896551724138" "0.137931034482759" "0"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Other" "Xanthobacteraceae;Other" "#615846" "0.379310344827586" "0.344827586206897" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae." "" "#00F6FF" "0" "0.96551724137931" "1"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Labrys" "Labrys" "#00DC6A" "0" "0.862068965517241" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Xanthobacteraceae.Xanthobacter" "Xanthobacter" "#DC72DC" "0.862068965517241" "0.448275862068966" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Hyphomonadaceae." "" "#72E5FF" "0.448275862068966" "0.896551724137931" "1"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Other" "Rhodobacteraceae;Other" "#612358" "0.379310344827586" "0.137931034482759" "0.344827586206897"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae." "" "#844623" "0.517241379310345" "0.275862068965517" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Amaricoccus" "Amaricoccus" "#C12300" "0.758620689655172" "0.137931034482759" "0"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Paracoccus" "Paracoccus" "#7261B9" "0.448275862068966" "0.379310344827586" "0.724137931034483"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Rhodobacter" "Rhodobacter" "#A74F6A" "0.655172413793103" "0.310344827586207" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Rubellimicrobium" "Rubellimicrobium" "#B96A72" "0.724137931034483" "0.413793103448276" "0.448275862068966"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.." "" "#583E7B" "0.344827586206897" "0.241379310344828" "0.482758620689655"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Other" "Acetobacteraceae;Other" "#4F2C95" "0.310344827586207" "0.172413793103448" "0.586206896551724"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae." "" "#586161" "0.344827586206897" "0.379310344827586" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Gluconobacter" "Gluconobacter" "#CA5858" "0.793103448275862" "0.344827586206897" "0.344827586206897"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Roseococcus" "Roseococcus" "#614F00" "0.379310344827586" "0.310344827586207" "0"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae." "" "#23354F" "0.137931034482759" "0.206896551724138" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum" "Azospirillum" "#4FC1E5" "0.310344827586207" "0.758620689655172" "0.896551724137931"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Inquilinus" "Inquilinus" "#EDE5FF" "0.931034482758621" "0.896551724137931" "1"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Skermanella" "Skermanella" "#DC8DB9" "0.862068965517241" "0.551724137931034" "0.724137931034483"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.." "" "#95958D" "0.586206896551724" "0.586206896551724" "0.551724137931034"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Rickettsiaceae." "" "#FFC135" "1" "0.758620689655172" "0.206896551724138"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Rickettsiaceae.Rickettsia" "Rickettsia" "#D3094F" "0.827586206896552" "0.0344827586206897" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Other" "mitochondria;Other" "#841A00" "0.517241379310345" "0.103448275862069" "0"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria." "" "#84DC3E" "0.517241379310345" "0.862068965517241" "0.241379310344828"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Pyropia" "Pyropia" "#233ECA" "0.137931034482759" "0.241379310344828" "0.793103448275862"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.mitochondria.Vermamoeba" "Vermamoeba" "#95CAE5" "0.586206896551724" "0.793103448275862" "0.896551724137931"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.." "" "#359561" "0.206896551724138" "0.586206896551724" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Other" "Erythrobacteraceae;Other" "#B93EDC" "0.724137931034483" "0.241379310344828" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae." "" "#2C9E84" "0.172413793103448" "0.620689655172414" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Citromicrobium" "Citromicrobium" "#84356A" "0.517241379310345" "0.206896551724138" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Erythrobacter" "Erythrobacter" "#B000FF" "0.689655172413793" "0" "1"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Erythrobacteraceae.Lutibacterium" "Lutibacterium" "#611235" "0.379310344827586" "0.0689655172413793" "0.206896551724138"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Other" "Sphingomonadaceae;Other" "#58E561" "0.344827586206897" "0.896551724137931" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae." "" "#DCD395" "0.862068965517241" "0.827586206896552" "0.586206896551724"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Kaistobacter" "Kaistobacter" "#DC953E" "0.862068965517241" "0.586206896551724" "0.241379310344828"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Novosphingobium" "Novosphingobium" "#D37BF6" "0.827586206896552" "0.482758620689655" "0.96551724137931"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingobium" "Sphingobium" "#585823" "0.344827586206897" "0.344827586206897" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingomonas" "Sphingomonas" "#E5DC84" "0.896551724137931" "0.862068965517241" "0.517241379310345"
"6" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingopyxis" "Sphingopyxis" "#12001A" "0.0689655172413793" "0" "0.103448275862069"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Other.Other.Other" "Betaproteobacteria;Other;Other;Other" "#8472B9" "0.517241379310345" "0.448275862068966" "0.724137931034483"
"6" "Bacteria.Proteobacteria.Betaproteobacteria..." "" "#9E462C" "0.620689655172414" "0.275862068965517" "0.172413793103448"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.ASSO-13.." "" "#2C4F00" "0.172413793103448" "0.310344827586207" "0"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Other.Other" "Burkholderiales;Other;Other" "#B9DC72" "0.724137931034483" "0.862068965517241" "0.448275862068966"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.." "" "#8D6135" "0.551724137931034" "0.379310344827586" "0.206896551724138"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Other" "Alcaligenaceae;Other" "#B9ED23" "0.724137931034483" "0.931034482758621" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae." "" "#95C19E" "0.586206896551724" "0.758620689655172" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Achromobacter" "Achromobacter" "#003572" "0" "0.206896551724138" "0.448275862068966"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Sutterella" "Sutterella" "#B0848D" "0.689655172413793" "0.517241379310345" "0.551724137931034"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Burkholderiaceae.Burkholderia" "Burkholderia" "#6A8D46" "0.413793103448276" "0.551724137931034" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Burkholderiaceae.Lautropia" "Lautropia" "#DC00DC" "0.862068965517241" "0" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Other" "Comamonadaceae;Other" "#8D2CA7" "0.551724137931034" "0.172413793103448" "0.655172413793103"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae." "" "#F6C161" "0.96551724137931" "0.758620689655172" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Acidovorax" "Acidovorax" "#FFF6DC" "1" "0.96551724137931" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Azohydromonas" "Azohydromonas" "#FF584F" "1" "0.344827586206897" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Comamonas" "Comamonas" "#FFFF4F" "1" "1" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Delftia" "Delftia" "#DCB9D3" "0.862068965517241" "0.724137931034483" "0.827586206896552"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Hydrogenophaga" "Hydrogenophaga" "#6A3500" "0.413793103448276" "0.206896551724138" "0"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Limnobacter" "Limnobacter" "#B04F23" "0.689655172413793" "0.310344827586207" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Limnohabitans" "Limnohabitans" "#4F842C" "0.310344827586207" "0.517241379310345" "0.172413793103448"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Methylibium" "Methylibium" "#357BDC" "0.206896551724138" "0.482758620689655" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Polaromonas" "Polaromonas" "#B0846A" "0.689655172413793" "0.517241379310345" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Ramlibacter" "Ramlibacter" "#00B935" "0" "0.724137931034483" "0.206896551724138"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Rubrivivax" "Rubrivivax" "#DCB99E" "0.862068965517241" "0.724137931034483" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae.Tepidimonas" "Tepidimonas" "#CAA7DC" "0.793103448275862" "0.655172413793103" "0.862068965517241"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Other" "Oxalobacteraceae;Other" "#0900E5" "0.0344827586206897" "0" "0.896551724137931"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae." "" "#EDE56A" "0.931034482758621" "0.896551724137931" "0.413793103448276"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Cupriavidus" "Cupriavidus" "#9512CA" "0.586206896551724" "0.0689655172413793" "0.793103448275862"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Janthinobacterium" "Janthinobacterium" "#6A7295" "0.413793103448276" "0.448275862068966" "0.586206896551724"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Polynucleobacter" "Polynucleobacter" "#9E95FF" "0.620689655172414" "0.586206896551724" "1"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Ralstonia" "Ralstonia" "#58B972" "0.344827586206897" "0.724137931034483" "0.448275862068966"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Ellin6067.." "" "#7B957B" "0.482758620689655" "0.586206896551724" "0.482758620689655"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Gallionellales.Gallionellaceae.Gallionella" "Gallionella" "#233523" "0.137931034482759" "0.206896551724138" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.IS-44.." "" "#4658A7" "0.275862068965517" "0.344827586206897" "0.655172413793103"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.MND1.." "" "#FF844F" "1" "0.517241379310345" "0.310344827586207"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales.." "" "#2C2C61" "0.172413793103448" "0.172413793103448" "0.379310344827586"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales.Methylophilaceae." "" "#2CB0E5" "0.172413793103448" "0.689655172413793" "0.896551724137931"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales.Methylophilaceae.Methylotenera" "Methylotenera" "#357246" "0.206896551724138" "0.448275862068966" "0.275862068965517"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Neisseriaceae.Other" "Neisseriaceae;Other" "#840923" "0.517241379310345" "0.0344827586206897" "0.137931034482759"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Neisseriaceae." "" "#58B0A7" "0.344827586206897" "0.689655172413793" "0.655172413793103"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Neisseriaceae.Neisseria" "Neisseria" "#354F58" "0.206896551724138" "0.310344827586207" "0.344827586206897"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales.Rhodocyclaceae.Other" "Rhodocyclaceae;Other" "#72009E" "0.448275862068966" "0" "0.620689655172414"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales.Rhodocyclaceae.Dechloromonas" "Dechloromonas" "#9535FF" "0.586206896551724" "0.206896551724138" "1"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales.Rhodocyclaceae.Methyloversatilis" "Methyloversatilis" "#617BC1" "0.379310344827586" "0.482758620689655" "0.758620689655172"
"6" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales.Rhodocyclaceae.Thauera" "Thauera" "#729509" "0.448275862068966" "0.586206896551724" "0.0344827586206897"
